id_appointment,id_cust,id_pegawai,pelayanan,tanggal,cara_pembayaran,total
APT10732,CUST10732,PGW012,Potong Rambut,2025-03-09,Debit,50000
APT10733,CUST10733,PGW020,Creambath,2025-02-08,Debit,75000
APT10734,CUST10734,PGW012,Manicure,2025-01-30,E-Wallet,60000
APT10735,CUST10735,PGW026,Manicure,2024-09-04,Debit,60000
APT10736,CUST10736,PGW012,Smoothing,2024-08-19,E-Wallet,250000
APT10737,CUST10737,PGW016,Eyelash Extension,2025-03-11,Debit,150000
APT10738,CUST10738,PGW017,Cuci Blow,2025-01-11,E-Wallet,40000
APT10739,CUST10739,PGW019,Cuci Blow,2025-04-05,Credit Card,40000
APT10740,CUST10740,PGW029,Smoothing,2024-12-23,Cash,250000
APT10741,CUST10741,PGW023,Potong Rambut,2024-09-07,E-Wallet,50000
APT10742,CUST10742,PGW023,Potong Rambut,2024-11-03,Debit,50000
APT10743,CUST10743,PGW002,Creambath,2024-11-03,Debit,75000
APT10744,CUST10744,PGW024,Smoothing,2025-05-04,Debit,250000
APT10745,CUST10745,PGW022,Cuci Blow,2024-08-15,Cash,40000
APT10746,CUST10746,PGW013,Facial,2025-02-10,Debit,100000
APT10747,CUST10747,PGW013,Pedicure,2025-05-05,Cash,70000
APT10748,CUST10748,PGW030,Pedicure,2025-01-26,Credit Card,70000
APT10749,CUST10749,PGW012,Eyelash Extension,2024-05-31,Cash,150000
APT10750,CUST10750,PGW021,Potong Rambut,2025-01-16,Cash,50000
APT10751,CUST10751,PGW013,Manicure,2024-09-09,Credit Card,60000
APT10752,CUST10752,PGW004,Pedicure,2024-12-28,Cash,70000
APT10753,CUST10753,PGW014,Eyelash Extension,2025-02-26,Debit,150000
APT10754,CUST10754,PGW013,Cuci Blow,2025-03-10,Credit Card,40000
APT10755,CUST10755,PGW028,Facial,2025-01-01,Cash,100000
APT10756,CUST10756,PGW018,Hair Spa,2025-02-01,Debit,120000
APT10757,CUST10757,PGW017,Smoothing,2024-06-25,Credit Card,250000
APT10758,CUST10758,PGW016,Hair Spa,2024-06-07,Debit,120000
APT10759,CUST10759,PGW002,Facial,2024-11-19,Debit,100000
APT10760,CUST10760,PGW022,Facial,2024-06-10,Cash,100000
APT10761,CUST10761,PGW003,Creambath,2025-03-08,Credit Card,75000
APT10762,CUST10762,PGW027,Facial,2024-11-29,Debit,100000
APT10763,CUST10763,PGW011,Eyelash Extension,2024-11-16,E-Wallet,150000
APT10764,CUST10764,PGW025,Hair Coloring,2025-03-26,E-Wallet,200000
APT10765,CUST10765,PGW003,Hair Spa,2025-05-30,Debit,120000
APT10766,CUST10766,PGW015,Facial,2025-05-29,Debit,100000
APT10767,CUST10767,PGW005,Facial,2025-02-05,Credit Card,100000
APT10768,CUST10768,PGW004,Smoothing,2024-12-18,Debit,250000
APT10769,CUST10769,PGW006,Hair Spa,2025-01-04,Credit Card,120000
APT10770,CUST10770,PGW024,Potong Rambut,2025-05-11,Cash,50000
APT10771,CUST10771,PGW005,Hair Spa,2025-04-09,Debit,120000
APT10772,CUST10772,PGW017,Smoothing,2025-01-01,Credit Card,250000
APT10773,CUST10773,PGW002,Manicure,2025-01-12,Debit,60000
APT10774,CUST10774,PGW012,Hair Coloring,2025-03-25,E-Wallet,200000
APT10775,CUST10775,PGW001,Creambath,2024-08-15,Cash,75000
APT10776,CUST10776,PGW024,Cuci Blow,2025-05-28,E-Wallet,40000
APT10777,CUST10777,PGW008,Hair Coloring,2024-12-18,Debit,200000
APT10778,CUST10778,PGW008,Smoothing,2024-12-30,Cash,250000
APT10779,CUST10779,PGW014,Manicure,2024-09-29,Debit,60000
APT10780,CUST10780,PGW022,Manicure,2024-07-27,E-Wallet,60000
APT10781,CUST10781,PGW006,Manicure,2025-04-24,E-Wallet,60000
APT10782,CUST10782,PGW012,Eyelash Extension,2024-10-02,Cash,150000
APT10783,CUST10783,PGW030,Eyelash Extension,2025-02-14,Credit Card,150000
APT10784,CUST10784,PGW014,Eyelash Extension,2024-10-29,Credit Card,150000
APT10785,CUST10785,PGW021,Facial,2024-06-17,Debit,100000
APT10786,CUST10786,PGW026,Facial,2024-09-22,E-Wallet,100000
APT10787,CUST10787,PGW004,Eyelash Extension,2025-04-15,Credit Card,150000
APT10788,CUST10788,PGW019,Potong Rambut,2025-05-15,Credit Card,50000
APT10789,CUST10789,PGW001,Hair Spa,2024-11-24,Cash,120000
APT10790,CUST10790,PGW007,Hair Spa,2024-09-09,E-Wallet,120000
APT10791,CUST10791,PGW026,Pedicure,2025-01-25,Debit,70000
APT10792,CUST10792,PGW027,Hair Spa,2024-12-10,E-Wallet,120000
APT10793,CUST10793,PGW002,Cuci Blow,2024-06-04,Debit,40000
APT10794,CUST10794,PGW006,Hair Spa,2025-03-21,Credit Card,120000
APT10795,CUST10795,PGW023,Eyelash Extension,2025-04-29,Credit Card,150000
APT10796,CUST10796,PGW029,Creambath,2025-01-12,E-Wallet,75000
APT10797,CUST10797,PGW020,Creambath,2024-12-16,Debit,75000
APT10798,CUST10798,PGW004,Hair Coloring,2025-02-06,Debit,200000
APT10799,CUST10799,PGW022,Pedicure,2024-06-14,E-Wallet,70000
APT10800,CUST10800,PGW003,Hair Spa,2024-05-31,Credit Card,120000
APT10801,CUST10801,PGW024,Eyelash Extension,2025-02-15,Cash,150000
APT10802,CUST10802,PGW024,Hair Spa,2024-11-14,E-Wallet,120000
APT10803,CUST10803,PGW019,Hair Coloring,2024-10-23,E-Wallet,200000
APT10804,CUST10804,PGW018,Manicure,2024-06-06,Debit,60000
APT10805,CUST10805,PGW020,Eyelash Extension,2024-12-04,Credit Card,150000
APT10806,CUST10806,PGW001,Facial,2025-02-25,E-Wallet,100000
APT10807,CUST10807,PGW023,Pedicure,2025-01-13,Cash,70000
APT10808,CUST10808,PGW024,Eyelash Extension,2024-07-24,E-Wallet,150000
APT10809,CUST10809,PGW011,Cuci Blow,2024-08-02,E-Wallet,40000
APT10810,CUST10810,PGW003,Hair Spa,2025-04-02,Credit Card,120000
APT10811,CUST10811,PGW029,Creambath,2025-04-25,Cash,75000
APT10812,CUST10812,PGW011,Smoothing,2025-03-15,Cash,250000
APT10813,CUST10813,PGW007,Pedicure,2025-03-14,Cash,70000
APT10814,CUST10814,PGW007,Creambath,2025-01-22,Credit Card,75000
APT10815,CUST10815,PGW017,Eyelash Extension,2024-09-25,E-Wallet,150000
APT10816,CUST10816,PGW013,Potong Rambut,2025-05-25,Cash,50000
APT10817,CUST10817,PGW019,Facial,2024-08-07,Debit,100000
APT10818,CUST10818,PGW003,Cuci Blow,2024-07-05,Cash,40000
APT10819,CUST10819,PGW012,Creambath,2024-12-20,Debit,75000
APT10820,CUST10820,PGW003,Cuci Blow,2025-01-02,Credit Card,40000
APT10821,CUST10821,PGW012,Hair Coloring,2024-06-22,Credit Card,200000
APT10822,CUST10822,PGW030,Facial,2025-05-13,Debit,100000
APT10823,CUST10823,PGW003,Hair Coloring,2025-04-19,Credit Card,200000
APT10824,CUST10824,PGW019,Creambath,2025-04-30,Credit Card,75000
APT10825,CUST10825,PGW028,Potong Rambut,2024-06-12,Cash,50000
APT10826,CUST10826,PGW020,Creambath,2025-05-11,Debit,75000
APT10827,CUST10827,PGW013,Manicure,2025-02-04,Credit Card,60000
APT10828,CUST10828,PGW002,Eyelash Extension,2024-06-20,Debit,150000
APT10829,CUST10829,PGW027,Smoothing,2025-03-28,E-Wallet,250000
APT10830,CUST10830,PGW020,Eyelash Extension,2024-09-16,E-Wallet,150000
APT10831,CUST10831,PGW029,Facial,2024-12-19,Debit,100000
APT10832,CUST10832,PGW003,Potong Rambut,2024-06-04,Credit Card,50000
APT10833,CUST10833,PGW030,Facial,2025-03-19,Cash,100000
APT10834,CUST10834,PGW009,Creambath,2024-09-12,Cash,75000
APT10835,CUST10835,PGW004,Creambath,2025-05-06,Debit,75000
APT10836,CUST10836,PGW027,Cuci Blow,2025-03-13,Cash,40000
APT10837,CUST10837,PGW029,Hair Coloring,2024-10-12,E-Wallet,200000
APT10838,CUST10838,PGW025,Manicure,2025-02-14,E-Wallet,60000
APT10839,CUST10839,PGW014,Hair Spa,2025-02-04,Credit Card,120000
APT10840,CUST10840,PGW015,Eyelash Extension,2024-12-06,E-Wallet,150000
APT10841,CUST10841,PGW017,Creambath,2025-01-28,Credit Card,75000
APT10842,CUST10842,PGW027,Creambath,2025-05-15,E-Wallet,75000
APT10843,CUST10843,PGW028,Manicure,2025-02-02,E-Wallet,60000
APT10844,CUST10844,PGW011,Smoothing,2024-10-12,Cash,250000
APT10845,CUST10845,PGW025,Hair Coloring,2024-08-16,Debit,200000
APT10846,CUST10846,PGW024,Hair Coloring,2025-05-25,Cash,200000
APT10847,CUST10847,PGW020,Smoothing,2024-10-16,Credit Card,250000
APT10848,CUST10848,PGW023,Manicure,2025-01-23,E-Wallet,60000
APT10849,CUST10849,PGW010,Hair Spa,2024-12-18,Debit,120000
APT10850,CUST10850,PGW025,Hair Coloring,2025-02-11,Credit Card,200000
APT10851,CUST10851,PGW009,Cuci Blow,2024-10-27,Debit,40000
APT10852,CUST10852,PGW028,Smoothing,2024-12-15,Credit Card,250000
APT10853,CUST10853,PGW020,Hair Coloring,2024-12-01,E-Wallet,200000
APT10854,CUST10854,PGW014,Hair Coloring,2024-11-23,E-Wallet,200000
APT10855,CUST10855,PGW028,Cuci Blow,2025-05-16,Debit,40000
APT10856,CUST10856,PGW024,Pedicure,2025-03-09,Credit Card,70000
APT10857,CUST10857,PGW002,Pedicure,2025-03-24,E-Wallet,70000
APT10858,CUST10858,PGW009,Hair Coloring,2024-06-11,Debit,200000
APT10859,CUST10859,PGW026,Cuci Blow,2024-09-12,Cash,40000
APT10860,CUST10860,PGW017,Smoothing,2024-06-09,Debit,250000
APT10861,CUST10861,PGW007,Hair Coloring,2024-12-08,Cash,200000
APT10862,CUST10862,PGW003,Potong Rambut,2024-07-15,E-Wallet,50000
APT10863,CUST10863,PGW005,Potong Rambut,2024-11-04,E-Wallet,50000
APT10864,CUST10864,PGW013,Smoothing,2025-02-27,E-Wallet,250000
APT10865,CUST10865,PGW008,Hair Spa,2025-01-15,E-Wallet,120000
APT10866,CUST10866,PGW004,Manicure,2025-03-29,E-Wallet,60000
APT10867,CUST10867,PGW020,Creambath,2025-01-28,E-Wallet,75000
APT10868,CUST10868,PGW027,Manicure,2024-07-13,E-Wallet,60000
APT10869,CUST10869,PGW001,Pedicure,2024-07-12,Credit Card,70000
APT10870,CUST10870,PGW029,Hair Spa,2024-10-15,Credit Card,120000
APT10871,CUST10871,PGW020,Cuci Blow,2024-06-06,Cash,40000
APT10872,CUST10872,PGW021,Cuci Blow,2025-01-16,Debit,40000
APT10873,CUST10873,PGW020,Manicure,2024-06-15,Credit Card,60000
APT10874,CUST10874,PGW015,Eyelash Extension,2024-10-25,Debit,150000
APT10875,CUST10875,PGW018,Smoothing,2025-01-03,E-Wallet,250000
APT10876,CUST10876,PGW006,Smoothing,2024-12-16,Debit,250000
APT10877,CUST10877,PGW001,Hair Coloring,2025-02-19,Cash,200000
APT10878,CUST10878,PGW025,Cuci Blow,2025-04-22,Credit Card,40000
APT10879,CUST10879,PGW010,Smoothing,2025-03-19,Debit,250000
APT10880,CUST10880,PGW016,Eyelash Extension,2025-04-17,Cash,150000
APT10881,CUST10881,PGW016,Potong Rambut,2024-12-02,Credit Card,50000
APT10882,CUST10882,PGW015,Cuci Blow,2025-03-10,Debit,40000
APT10883,CUST10883,PGW002,Facial,2025-01-08,Credit Card,100000
APT10884,CUST10884,PGW005,Manicure,2025-05-17,Cash,60000
APT10885,CUST10885,PGW019,Pedicure,2025-03-13,E-Wallet,70000
APT10886,CUST10886,PGW003,Hair Spa,2024-09-15,E-Wallet,120000
APT10887,CUST10887,PGW029,Facial,2024-06-07,E-Wallet,100000
APT10888,CUST10888,PGW017,Creambath,2024-11-25,Credit Card,75000
APT10889,CUST10889,PGW006,Hair Spa,2024-09-14,E-Wallet,120000
APT10890,CUST10890,PGW010,Potong Rambut,2025-01-30,E-Wallet,50000
APT10891,CUST10891,PGW009,Smoothing,2025-02-04,Credit Card,250000
APT10892,CUST10892,PGW009,Pedicure,2025-04-19,Debit,70000
APT10893,CUST10893,PGW006,Pedicure,2024-06-22,Cash,70000
APT10894,CUST10894,PGW025,Eyelash Extension,2025-03-14,E-Wallet,150000
APT10895,CUST10895,PGW019,Hair Spa,2024-10-13,Debit,120000
APT10896,CUST10896,PGW015,Facial,2024-10-24,Debit,100000
APT10897,CUST10897,PGW009,Eyelash Extension,2025-01-05,Cash,150000
APT10898,CUST10898,PGW009,Hair Coloring,2024-11-26,Credit Card,200000
APT10899,CUST10899,PGW007,Potong Rambut,2024-07-01,Debit,50000
APT10900,CUST10900,PGW020,Hair Spa,2025-03-24,E-Wallet,120000
APT10901,CUST10901,PGW022,Manicure,2024-06-29,Credit Card,60000
APT10902,CUST10902,PGW011,Facial,2025-01-21,E-Wallet,100000
APT10903,CUST10903,PGW003,Smoothing,2024-07-03,Cash,250000
APT10904,CUST10904,PGW003,Hair Coloring,2025-01-14,Credit Card,200000
APT10905,CUST10905,PGW022,Cuci Blow,2024-08-10,Cash,40000
APT10906,CUST10906,PGW006,Hair Coloring,2024-10-10,Cash,200000
APT10907,CUST10907,PGW015,Smoothing,2024-10-01,Debit,250000
APT10908,CUST10908,PGW014,Potong Rambut,2025-04-19,Cash,50000
APT10909,CUST10909,PGW005,Cuci Blow,2025-02-05,Credit Card,40000
APT10910,CUST10910,PGW022,Potong Rambut,2024-09-29,Credit Card,50000
APT10911,CUST10911,PGW030,Facial,2024-06-22,E-Wallet,100000
APT10912,CUST10912,PGW002,Cuci Blow,2024-08-09,Credit Card,40000
APT10913,CUST10913,PGW023,Manicure,2024-07-08,Cash,60000
APT10914,CUST10914,PGW023,Hair Coloring,2025-05-23,Credit Card,200000
APT10915,CUST10915,PGW005,Potong Rambut,2024-10-05,Cash,50000
APT10916,CUST10916,PGW030,Smoothing,2024-07-25,Cash,250000
APT10917,CUST10917,PGW009,Smoothing,2025-04-07,Cash,250000
APT10918,CUST10918,PGW016,Pedicure,2024-08-28,Credit Card,70000
APT10919,CUST10919,PGW028,Eyelash Extension,2024-11-08,Debit,150000
APT10920,CUST10920,PGW007,Cuci Blow,2025-05-09,Credit Card,40000
APT10921,CUST10921,PGW002,Manicure,2025-02-02,Cash,60000
APT10922,CUST10922,PGW027,Smoothing,2025-01-24,Cash,250000
APT10923,CUST10923,PGW007,Potong Rambut,2024-12-28,Credit Card,50000
APT10924,CUST10924,PGW011,Pedicure,2024-08-09,E-Wallet,70000
APT10925,CUST10925,PGW006,Cuci Blow,2024-10-21,Debit,40000
APT10926,CUST10926,PGW026,Hair Coloring,2025-05-09,Cash,200000
APT10927,CUST10927,PGW007,Hair Coloring,2025-03-14,E-Wallet,200000
APT10928,CUST10928,PGW026,Pedicure,2025-05-12,Debit,70000
APT10929,CUST10929,PGW019,Manicure,2025-01-07,Debit,60000
APT10930,CUST10930,PGW014,Potong Rambut,2025-01-17,Cash,50000
APT10931,CUST10931,PGW013,Hair Spa,2025-01-15,E-Wallet,120000
APT10932,CUST10932,PGW025,Hair Spa,2025-02-11,Cash,120000
APT10933,CUST10933,PGW023,Smoothing,2025-01-23,E-Wallet,250000
APT10934,CUST10934,PGW005,Potong Rambut,2024-09-20,Debit,50000
APT10935,CUST10935,PGW004,Creambath,2025-03-19,Credit Card,75000
APT10936,CUST10936,PGW022,Pedicure,2025-02-12,Cash,70000
APT10937,CUST10937,PGW007,Facial,2025-02-01,Credit Card,100000
APT10938,CUST10938,PGW001,Eyelash Extension,2024-06-25,E-Wallet,150000
APT10939,CUST10939,PGW029,Hair Coloring,2024-09-25,Credit Card,200000
APT10940,CUST10940,PGW006,Smoothing,2025-05-01,Debit,250000
APT10941,CUST10941,PGW019,Cuci Blow,2024-06-29,Credit Card,40000
APT10942,CUST10942,PGW021,Manicure,2025-04-22,Debit,60000
APT10943,CUST10943,PGW008,Smoothing,2025-01-29,Cash,250000
APT10944,CUST10944,PGW008,Smoothing,2024-08-06,E-Wallet,250000
APT10945,CUST10945,PGW017,Cuci Blow,2024-07-26,Credit Card,40000
APT10946,CUST10946,PGW019,Facial,2024-09-07,Debit,100000
APT10947,CUST10947,PGW017,Pedicure,2024-09-27,Cash,70000
APT10948,CUST10948,PGW030,Pedicure,2025-04-30,Debit,70000
APT10949,CUST10949,PGW003,Creambath,2024-12-26,E-Wallet,75000
APT10950,CUST10950,PGW023,Manicure,2025-05-29,E-Wallet,60000
APT10951,CUST10951,PGW006,Hair Coloring,2024-10-12,Credit Card,200000
APT10952,CUST10952,PGW007,Smoothing,2025-05-14,Credit Card,250000
APT10953,CUST10953,PGW015,Manicure,2025-04-09,Cash,60000
APT10954,CUST10954,PGW027,Smoothing,2025-04-10,Credit Card,250000
APT10955,CUST10955,PGW017,Creambath,2024-07-14,Cash,75000
APT10956,CUST10956,PGW014,Potong Rambut,2025-04-16,Credit Card,50000
APT10957,CUST10957,PGW030,Hair Spa,2025-01-31,Cash,120000
APT10958,CUST10958,PGW020,Creambath,2024-10-27,Debit,75000
APT10959,CUST10959,PGW004,Hair Spa,2024-10-02,Debit,120000
APT10960,CUST10960,PGW017,Pedicure,2025-04-22,Cash,70000
APT10961,CUST10961,PGW020,Eyelash Extension,2024-11-20,Cash,150000
APT10962,CUST10962,PGW002,Hair Spa,2024-06-07,Cash,120000
APT10963,CUST10963,PGW029,Pedicure,2025-01-06,Debit,70000
APT10964,CUST10964,PGW028,Potong Rambut,2025-03-24,Cash,50000
APT10965,CUST10965,PGW021,Potong Rambut,2024-10-17,E-Wallet,50000
APT10966,CUST10966,PGW006,Potong Rambut,2025-04-25,Cash,50000
APT10967,CUST10967,PGW014,Hair Spa,2024-12-09,Debit,120000
APT10968,CUST10968,PGW002,Cuci Blow,2025-01-07,Credit Card,40000
APT10969,CUST10969,PGW014,Potong Rambut,2024-09-08,Credit Card,50000
APT10970,CUST10970,PGW021,Facial,2025-03-13,Credit Card,100000
APT10971,CUST10971,PGW014,Creambath,2025-01-27,Cash,75000
APT10972,CUST10972,PGW013,Hair Spa,2025-05-24,Debit,120000
APT10973,CUST10973,PGW017,Potong Rambut,2024-08-29,Credit Card,50000
APT10974,CUST10974,PGW016,Cuci Blow,2025-01-07,Debit,40000
APT10975,CUST10975,PGW028,Facial,2024-07-06,Debit,100000
APT10976,CUST10976,PGW030,Hair Spa,2024-07-16,Cash,120000
APT10977,CUST10977,PGW030,Manicure,2025-04-02,E-Wallet,60000
APT10978,CUST10978,PGW011,Hair Coloring,2024-12-04,E-Wallet,200000
APT10979,CUST10979,PGW022,Creambath,2025-01-26,E-Wallet,75000
APT10980,CUST10980,PGW030,Facial,2025-04-14,E-Wallet,100000
APT10981,CUST10981,PGW013,Potong Rambut,2025-03-31,Debit,50000
APT10982,CUST10982,PGW004,Smoothing,2025-05-10,Debit,250000
APT10983,CUST10983,PGW020,Potong Rambut,2024-08-05,E-Wallet,50000
APT10984,CUST10984,PGW005,Smoothing,2024-10-20,Debit,250000
APT10985,CUST10985,PGW024,Facial,2024-10-22,Debit,100000
APT10986,CUST10986,PGW013,Hair Coloring,2024-05-31,Credit Card,200000
APT10987,CUST10987,PGW023,Manicure,2024-08-12,Credit Card,60000
APT10988,CUST10988,PGW024,Pedicure,2024-10-10,Cash,70000
APT10989,CUST10989,PGW022,Creambath,2025-05-16,E-Wallet,75000
APT10990,CUST10990,PGW028,Smoothing,2024-12-03,Credit Card,250000
APT10991,CUST10991,PGW014,Manicure,2024-10-21,Debit,60000
APT10992,CUST10992,PGW011,Smoothing,2025-01-14,Credit Card,250000
APT10993,CUST10993,PGW007,Smoothing,2024-07-29,Debit,250000
APT10994,CUST10994,PGW021,Facial,2025-01-04,Debit,100000
APT10995,CUST10995,PGW011,Cuci Blow,2025-01-07,E-Wallet,40000
APT10996,CUST10996,PGW013,Creambath,2024-07-05,Credit Card,75000
APT10997,CUST10997,PGW018,Facial,2025-01-08,Debit,100000
APT10998,CUST10998,PGW003,Manicure,2024-08-19,E-Wallet,60000
APT10999,CUST10999,PGW017,Eyelash Extension,2024-06-30,Debit,150000
APT11000,CUST11000,PGW023,Potong Rambut,2025-02-14,Cash,50000
APT11001,CUST11001,PGW009,Manicure,2025-03-30,Debit,60000
APT11002,CUST11002,PGW020,Manicure,2025-03-14,Credit Card,60000
APT11003,CUST11003,PGW014,Potong Rambut,2024-06-30,E-Wallet,50000
APT11004,CUST11004,PGW014,Manicure,2024-06-17,Debit,60000
APT11005,CUST11005,PGW003,Facial,2025-02-18,E-Wallet,100000
APT11006,CUST11006,PGW028,Eyelash Extension,2025-01-19,Cash,150000
APT11007,CUST11007,PGW001,Facial,2024-07-22,Debit,100000
APT11008,CUST11008,PGW006,Hair Coloring,2025-01-26,Debit,200000
APT11009,CUST11009,PGW029,Hair Spa,2025-05-12,Debit,120000
APT11010,CUST11010,PGW005,Potong Rambut,2025-05-18,E-Wallet,50000
APT11011,CUST11011,PGW011,Manicure,2025-05-24,Credit Card,60000
APT11012,CUST11012,PGW010,Creambath,2025-03-29,Debit,75000
APT11013,CUST11013,PGW025,Potong Rambut,2025-05-11,Credit Card,50000
APT11014,CUST11014,PGW016,Eyelash Extension,2024-07-09,Credit Card,150000
APT11015,CUST11015,PGW020,Smoothing,2025-05-14,E-Wallet,250000
APT11016,CUST11016,PGW007,Facial,2024-07-11,Debit,100000
APT11017,CUST11017,PGW003,Pedicure,2024-11-17,E-Wallet,70000
APT11018,CUST11018,PGW005,Smoothing,2025-05-13,E-Wallet,250000
APT11019,CUST11019,PGW019,Eyelash Extension,2024-09-07,E-Wallet,150000
APT11020,CUST11020,PGW017,Pedicure,2024-06-06,Credit Card,70000
APT11021,CUST11021,PGW002,Hair Spa,2024-06-15,Credit Card,120000
APT11022,CUST11022,PGW002,Potong Rambut,2024-10-02,Credit Card,50000
APT11023,CUST11023,PGW002,Facial,2025-05-18,Debit,100000
APT11024,CUST11024,PGW005,Manicure,2024-06-18,Credit Card,60000
APT11025,CUST11025,PGW003,Manicure,2024-11-07,E-Wallet,60000
APT11026,CUST11026,PGW029,Eyelash Extension,2024-07-06,Credit Card,150000
APT11027,CUST11027,PGW021,Potong Rambut,2024-11-22,Credit Card,50000
APT11028,CUST11028,PGW015,Creambath,2024-12-02,Credit Card,75000
APT11029,CUST11029,PGW015,Hair Spa,2024-08-03,Credit Card,120000
APT11030,CUST11030,PGW020,Eyelash Extension,2025-04-09,Credit Card,150000
APT11031,CUST11031,PGW012,Eyelash Extension,2024-10-17,E-Wallet,150000
APT11032,CUST11032,PGW020,Cuci Blow,2025-05-18,E-Wallet,40000
APT11033,CUST11033,PGW020,Eyelash Extension,2024-08-16,Debit,150000
APT11034,CUST11034,PGW021,Hair Coloring,2024-10-16,Cash,200000
APT11035,CUST11035,PGW012,Hair Spa,2025-01-31,E-Wallet,120000
APT11036,CUST11036,PGW006,Pedicure,2024-07-30,Cash,70000
APT11037,CUST11037,PGW018,Eyelash Extension,2024-07-14,Cash,150000
APT11038,CUST11038,PGW008,Hair Spa,2025-02-27,E-Wallet,120000
APT11039,CUST11039,PGW017,Facial,2024-12-29,Debit,100000
APT11040,CUST11040,PGW002,Manicure,2025-01-04,E-Wallet,60000
APT11041,CUST11041,PGW007,Hair Coloring,2025-03-11,Credit Card,200000
APT11042,CUST11042,PGW020,Hair Coloring,2025-01-24,Cash,200000
APT11043,CUST11043,PGW009,Smoothing,2024-12-12,Credit Card,250000
APT11044,CUST11044,PGW004,Facial,2024-08-13,Debit,100000
APT11045,CUST11045,PGW005,Eyelash Extension,2024-09-04,Debit,150000
APT11046,CUST11046,PGW030,Cuci Blow,2025-01-31,Debit,40000
APT11047,CUST11047,PGW017,Potong Rambut,2024-07-13,E-Wallet,50000
APT11048,CUST11048,PGW023,Creambath,2024-10-15,Credit Card,75000
APT11049,CUST11049,PGW013,Cuci Blow,2024-07-13,Credit Card,40000
APT11050,CUST11050,PGW011,Smoothing,2024-06-16,Debit,250000
APT11051,CUST11051,PGW011,Eyelash Extension,2024-10-16,Credit Card,150000
APT11052,CUST11052,PGW003,Manicure,2025-02-18,Credit Card,60000
APT11053,CUST11053,PGW028,Creambath,2024-07-27,Cash,75000
APT11054,CUST11054,PGW023,Cuci Blow,2025-04-05,E-Wallet,40000
APT11055,CUST11055,PGW018,Eyelash Extension,2024-10-05,Credit Card,150000
APT11056,CUST11056,PGW004,Hair Spa,2025-03-10,Credit Card,120000
APT11057,CUST11057,PGW011,Potong Rambut,2024-08-31,E-Wallet,50000
APT11058,CUST11058,PGW003,Smoothing,2024-11-01,E-Wallet,250000
APT11059,CUST11059,PGW022,Hair Coloring,2025-05-03,Cash,200000
APT11060,CUST11060,PGW002,Hair Coloring,2024-12-08,Debit,200000
APT11061,CUST11061,PGW010,Eyelash Extension,2025-04-08,Debit,150000
APT11062,CUST11062,PGW004,Hair Spa,2024-07-06,Debit,120000
APT11063,CUST11063,PGW026,Facial,2024-12-31,E-Wallet,100000
APT11064,CUST11064,PGW028,Manicure,2025-03-31,Credit Card,60000
APT11065,CUST11065,PGW001,Facial,2024-12-13,Debit,100000
APT11066,CUST11066,PGW030,Facial,2025-01-19,Cash,100000
APT11067,CUST11067,PGW023,Pedicure,2025-03-04,Credit Card,70000
APT11068,CUST11068,PGW018,Hair Coloring,2024-11-20,Debit,200000
APT11069,CUST11069,PGW004,Eyelash Extension,2024-11-18,Debit,150000
APT11070,CUST11070,PGW026,Potong Rambut,2024-09-21,Cash,50000
APT11071,CUST11071,PGW023,Smoothing,2024-10-13,Cash,250000
APT11072,CUST11072,PGW030,Hair Spa,2024-10-29,E-Wallet,120000
APT11073,CUST11073,PGW009,Potong Rambut,2025-02-16,Credit Card,50000
APT11074,CUST11074,PGW016,Creambath,2024-10-19,Credit Card,75000
APT11075,CUST11075,PGW014,Eyelash Extension,2025-04-19,Debit,150000
APT11076,CUST11076,PGW020,Creambath,2025-03-28,Cash,75000
APT11077,CUST11077,PGW007,Smoothing,2025-02-07,E-Wallet,250000
APT11078,CUST11078,PGW017,Hair Spa,2025-01-21,Debit,120000
APT11079,CUST11079,PGW026,Potong Rambut,2025-04-23,E-Wallet,50000
APT11080,CUST11080,PGW029,Cuci Blow,2024-10-05,Cash,40000
APT11081,CUST11081,PGW029,Cuci Blow,2024-12-03,Credit Card,40000
APT11082,CUST11082,PGW003,Hair Coloring,2024-10-19,E-Wallet,200000
